HAR1B	NaN	1.34537401
PPDPF	NaN	1.34537401
SLC17A9	NaN	1.34537401
TNFRSF6B	NaN	1.34537401
CTU2	NaN	1.339168901
PABPN1L	NaN	1.339168901
C16ORF91	NaN	1.297834831
C1QTNF8	NaN	1.297834831
LOC146336	NaN	1.297834831
PTX4	NaN	1.297834831
RPS2P17	NaN	1.297834831
SNORA10	NaN	1.297834831
LOC100128788	NaN	1.341505333
LOC643446	NaN	1.341505333
LOC652276	NaN	1.341505333
MLST8	NaN	1.341505333
PRSS41	NaN	1.341505333
SNORD60	NaN	1.341505333
TMPRSS8P	NaN	1.341505333
ZG16B	NaN	1.341505333
MPV17L2	NaN	1.370243122
POC1A	NaN	1.324146959
RPL29P11	NaN	1.324146959
SNORD19	NaN	1.324146959
SNORD19B	NaN	1.324146959
SNORD69	NaN	1.324146959
CPT1B	NaN	1.374997546
RABL2B	NaN	1.374997546
RPL23AP82	NaN	1.374997546
CDHR4	NaN	1.409590361
GMPPB	NaN	1.409590361
LOC646498	NaN	1.409590361
NDUFAF3	NaN	1.409590361
FAM92B	NaN	1.33951203
SCARNA16	NaN	1.346014912
SNORD1B	NaN	1.346014912
SNORD1C	NaN	1.346014912
ATP5L2	NaN	1.347493951
RRP7B	NaN	1.347493951
SERHL2	NaN	1.347493951
EIF4A1P4	NaN	1.292866352
GPS2	NaN	1.292866352
KDM6B	NaN	1.292866352
NEURL4	NaN	1.292866352
RPL29P2	NaN	1.292866352
SCARNA21	NaN	1.292866352
SNORA48	NaN	1.292866352
SNORD10	NaN	1.292866352
TNFSF12-TNFSF13	NaN	1.292866352
WRAP53	NaN	1.292866352
C12ORF27	NaN	1.085257703
SPPL3	NaN	1.085257703
CENPBD1	NaN	1.259258793
SNORD68	NaN	1.259258793
METRNL	NaN	1.355988288
ARRDC5	NaN	1.233587194
HDGFRP2	NaN	1.233587194
LOC407835	NaN	1.233587194
PLIN3	NaN	1.233587194
PLIN4	NaN	1.233587194
PLIN5	NaN	1.233587194
LOC150197	NaN	1.291183425
PI4KAP1	NaN	1.291183425
5-Sep	NaN	1.291183425
C19ORF71	NaN	1.269247821
C19ORF77	NaN	1.269247821
CELF5	NaN	1.269247821
SNORD37	NaN	1.269247821
LOC440926	NaN	0.835096195
SRP9L1	NaN	0.835096195
CARNS1	NaN	1.492034352
GPR152	NaN	1.492034352
KDM2A	NaN	1.492034352
ZBTB9	NaN	0.886350076
LOC119358	NaN	1.323881957
PPM1N	NaN	1.323881957
FAM195A	NaN	1.332203554
HBA2	NaN	1.332203554
MSLNL	NaN	1.332203554
NCRNA00235	NaN	1.332203554
NPRL3	NaN	1.332203554
PRR25	NaN	1.332203554
TMEM8A	NaN	1.332203554
RESP18	NaN	1.258767768
CHTF8	NaN	0.900187121
LOC645332	NaN	1.148841277
NUDT8	NaN	1.148841277
UNC93B6	NaN	1.148841277
RSPH9	NaN	1.416131639
FLJ37453	NaN	1.326679216
MST1P9	NaN	1.326679216
APOBEC3H	NaN	1.283365058
LOC400927	NaN	1.283365058
LOC646851	NaN	1.283365058
SUN2	NaN	1.283365058
C8ORFK29	NaN	1.275838202
LOC652460	NaN	1.275838202
LRRC24	NaN	1.275838202
RPL8P2	NaN	1.275838202
SCXA	NaN	1.275838202
CDK12	NaN	1.294034655
CWC25	NaN	1.294034655
FBXO47	NaN	1.294034655
RPL19P12	NaN	1.294034655
RBM12	NaN	1.37721991
TMEM150A	NaN	1.322010388
LOC389791	NaN	1.297929442
RPL12P6	NaN	1.297929442
C22ORF43	NaN	1.111283113
DDTL	NaN	1.111283113
GSTTP2	NaN	1.111283113
LOC284890	NaN	1.111283113
LOC391322	NaN	1.111283113
MIF	NaN	1.111283113
POM121L9P	NaN	1.111283113
ZDHHC8P1	NaN	1.111283113
TEX19	NaN	1.369509438
CATSPER4	NaN	1.281945118
LIN28A	NaN	1.281945118
LOC646471	NaN	1.281945118
DCAF7	NaN	1.208661133
GH1	NaN	1.208661133
SNORA76	NaN	1.208661133
TACO1	NaN	1.208661133
TCAM1P	NaN	1.208661133
TFAMP1	NaN	1.289307409
UNCX	NaN	1.289307409
MSX2P1	NaN	0.904826673
ABHD15	NaN	1.307501542
RPL23AP65	NaN	1.307501542
SNORD42A	NaN	1.307501542
SNORD42B	NaN	1.307501542
SNORD4A	NaN	1.307501542
SNORD4B	NaN	1.307501542
KRT16P2	NaN	1.380955273
KRT17P3	NaN	1.380955273
LOC730144	NaN	1.380955273
C17ORF106	NaN	1.422645225
LOC100130933	NaN	1.422645225
C11ORF95	NaN	1.23088082
LOC391358	NaN	1.23088082
NAA40	NaN	1.23088082
SNORD12B	NaN	1.137414883
C6ORF126	NaN	1.388922382
C6ORF127	NaN	1.388922382
RPL10AP9	NaN	1.388922382
CALM3	NaN	0.995899264
P2RX6P	NaN	1.198847769
POM121L8P	NaN	1.198847769
GSDMA	NaN	1.362656779
PGAP3	NaN	1.362656779
SNORD124	NaN	1.362656779
HAUS8	NaN	0.903135062
RPL18A	NaN	0.903135062
LOC100130009	NaN	1.278989803
RPS10P7	NaN	1.278989803
DCAF5	NaN	1.413519197
EXD2	NaN	1.413519197
RBMS2P1	NaN	1.409867079
SNORD59B	NaN	1.409867079
LOC100133760	NaN	1.218045453
SNORA77	NaN	1.218045453
HOXC6	NaN	1.205109577
LOC100240734	NaN	1.205109577
LOC100240735	NaN	1.205109577
LOC644037	NaN	1.205109577
KDM2B	NaN	1.317532642
C5ORF53	NaN	1.243611111
VDAC1P1	NaN	0.925257126
LOC100133944	NaN	0.826534863
C17ORF104	NaN	1.345222751
SH3D20	NaN	1.345222751
GLYR1	NaN	1.395364554
LOC342346	NaN	1.395364554
TIMM16	NaN	1.395364554
NWD1	NaN	1.142852862
LOC284685	NaN	1.387362577
SNORD125	NaN	1.387362577
UQCR10	NaN	1.387362577
UCKL1AS	NaN	1.048959162
DNM1P35	NaN	1.278127263
FBXO22OS	NaN	1.278127263
GOLGA6D	NaN	1.278127263
C17ORF105	NaN	1.355826614
AGPHD1	NaN	0.443338739
SH2D7	NaN	0.443338739
LOC100131426	NaN	1.319478402
PRR24	NaN	1.325673118
SNAR-E	NaN	1.325673118
SNORD23	NaN	1.325673118
TPRX1	NaN	1.325673118
EXD1	NaN	1.355418756
JMJD7-PLA2G4B	NaN	1.355418756
FAM193B	NaN	1.284307096
LOC728666	NaN	1.284307096
PFN3	NaN	1.284307096
MTOR	NaN	0.610660021
FAM193A	NaN	1.347227703
HAUS3	NaN	1.347227703
LOC644006	NaN	1.347227703
ASPDH	NaN	0.073105519
SNAR-B1	NaN	0.073105519
SNAR-B2	NaN	0.073105519
SNAR-D	NaN	0.073105519
SNAR-F	NaN	0.073105519
SNORD88A	NaN	0.073105519
C9ORF172	NaN	1.392085917
LCN15	NaN	1.392085917
LCNL1	NaN	1.392085917
LOC100131193	NaN	1.392085917
LOC26102	NaN	1.392085917
SNORA17	NaN	1.392085917
MRPL42P5	NaN	1.411808168
PHGR1	NaN	1.411808168
C16ORF93	NaN	1.318256863
LOC100271831	NaN	1.318256863
LOC388242	NaN	1.318256863
LOC613037	NaN	1.318256863
LOC613038	NaN	1.318256863
DCAF15	NaN	1.224646184
MRI1	NaN	1.224646184
C2ORF85	NaN	0.989376793
LOC728323	NaN	0.989376793
THAP4	NaN	0.989376793
CDHR5	NaN	1.274521166
IFITM5	NaN	1.274521166
LOC143666	NaN	1.274521166
RPLP2P3	NaN	1.274521166
SCGB1C1	NaN	1.274521166
SNORA52	NaN	1.274521166
TALDO1	NaN	1.274521166
C1ORF130	NaN	1.23435864
NIPAL3	NaN	1.23435864
PNRC2	NaN	1.23435864
SFRS13A	NaN	1.23435864
C1QL4	NaN	1.444360035
LOC100286844	NaN	1.444360035
LOC283332	NaN	1.444360035
NCKAP5L	NaN	1.444360035
RACGAP1P	NaN	1.444360035
PI4KAP2	NaN	1.209491818
RIMBP3C	NaN	1.209491818
CD164L2	NaN	1.373148248
TRNP1	NaN	1.373148248
C19ORF35	NaN	1.168437754
TMPRSS9	NaN	1.168437754
C1ORF189	NaN	1.05073012
RPS27P13	NaN	1.05073012
